source,current_name,module,kind,parameters
python,selection_utility,fast_mlsirm.utility,function,"n, sdy, rxy, sr, cost_total=0.0, period=1.0"
python,taylor_russell,fast_mlsirm.utility,function,"rxy, sr, br"
python,FleissKappaResult,fast_mlsirm.validation,class,"kappa, subjects_used, z, p_value, category_kappa, category_z, category_p"
python,LightKappaResult,fast_mlsirm.validation,class,"value, subjects_used, raters, kappas, z, p_value"
python,ValidationPolicy,fast_mlsirm.validation,class,"policy_id='williamson_high_stakes', policy_version='1.0', qwk_min=0.7, pearson_r_min=0.7, degradation_max=0.1, overall_smd_max=0.15, subgroup_smd_max=0.1, min_subgroup_n=2"
python,ValidationVerdict,fast_mlsirm.validation,class,"gates, exact_agreement, adjacent_agreement, passed, failed_gates=<factory>, policy_id='williamson_high_stakes', policy_version='1.0'"
python,fleiss_kappa,fast_mlsirm.validation,function,"ratings, k=None, exact=False"
python,light_kappa,fast_mlsirm.validation,function,ratings
python,validate_judge,fast_mlsirm.validation,function,"judge, human, k=2, human_human=None, subgroup=None, policy=None"
python,ValidationEvidenceClass,fast_mlsirm.validation_profile,class,*values
python,ValidationEvidenceReference,fast_mlsirm.validation_profile,class,"evidence_id, artifact_fingerprint, evidence_class, status, available_time, limitation_ids=()"
python,ValidationEvidenceStatus,fast_mlsirm.validation_profile,class,*values
python,ValidationProfile,fast_mlsirm.validation_profile,class,"validation_profile_id, protocol_fingerprint, assessment_fingerprint, rubric_fingerprint, item_bank_fingerprint, model_fingerprint, intended_construct, score_interpretation, population, setting, decision_use, analysis_cutoff, evidence_references"
python,score_wle,fast_mlsirm.wle,function,"a, b, responses, observed=None, c=None, d=None, theta_bound=20.0, tol=1e-08"
python,score_wle_poly,fast_mlsirm.wle,function,"responses, slope, cat_params, n_cat, model='grm', observed=None, theta_bound=20.0, tol=1e-08"
pyo3,py_bifactor_indices,fast_mlsirm._bifactor_core,function,"py, loadings, uniquenesses, general_factor, zero_tolerance"
pyo3,py_bifactor_indices_from_logit_slopes,fast_mlsirm._bifactor_core,function,"py, logit_slopes, general_factor, zero_tolerance"
pyo3,py_bifactor_lord_wingersky,fast_mlsirm._bifactor_core,function,"py, a_general, a_specific, thresholds, item_domains, n_cat, n_domains, theta_general, theta_specific, weights_specific"
pyo3,py_direct_enumeration_bifactor,fast_mlsirm._bifactor_core,function,"py, a_general, a_specific, thresholds, item_domains, n_cat, n_domains, theta_general, theta_specific, weights_specific"
pyo3,adjusted_chi2_pairs,fast_mlsirm._core,function,"y, observed, n_persons, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, prior_mean, prior_sd, q_theta = 21, xi_rule = ""gh"", q_xi = 11, xi_points = 256, xi_seed = 0"
pyo3,analytic_see,fast_mlsirm._core,function,"x_scores, y_scores, k_x, k_y, method = ""linear"", ci_level = 0.95"
pyo3,andersen_lr_test,fast_mlsirm._core,function,"y, group, n_groups, n_persons, n_items, max_iter = 100, tol = 1e-8"
pyo3,assemble_test_form_greedy,fast_mlsirm._core,function,"information, length, content = None, min_per_content = None, max_per_content = None, exclude = None"
pyo3,bank_information,fast_mlsirm._core,function,"theta, xi, n_points, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, device = ""auto"""
pyo3,benjamini_hochberg,fast_mlsirm._core,function,"p_values, q"
pyo3,bhapkar_mh,fast_mlsirm._core,function,"py, table, c"
pyo3,bootstrap_see,fast_mlsirm._core,function,"x_scores, y_scores, k_x, k_y, method = ""equipercentile"", n_boot = 1000, ci_level = 0.95, seed = 0"
pyo3,bradley_terry_mm,fast_mlsirm._core,function,"wins, n, alpha=0.0, max_iter=10000, tol=1e-8"
pyo3,bratt_mm,fast_mlsirm._core,function,"wins, ties, n, ref_index=0, ref_value=1.0, max_iter=10000, tol=1e-10"
pyo3,cat_ability_eap,fast_mlsirm._core,function,"xi_mean, administered, responses, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, prior_mean, prior_sd, n_quad = 41, quad_range = 6.0, device = ""auto"""
pyo3,cat_ability_mle,fast_mlsirm._core,function,"xi_mean, administered, responses, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, start = None, max_iter = 50, tol = 1e-6, bound = 6.0, device = ""auto"""
pyo3,cat_ability_standard_error,fast_mlsirm._core,function,"xi_mean, theta, administered, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, device = ""auto"""
pyo3,cat_item_information,fast_mlsirm._core,function,"theta, xi_mean, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, device = ""auto"""
pyo3,cat_next_item,fast_mlsirm._core,function,"y, administered, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, prior_mean, prior_sd, q_theta = 21, xi_rule = ""gh"", q_xi = 11, xi_points = 256, xi_seed = 0, device = ""auto"""
pyo3,cat_select_item,fast_mlsirm._core,function,"theta, xi_mean, administered, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, device = ""auto"""
pyo3,chi2_sf,fast_mlsirm._core,function,"x, df"
pyo3,circle_arc_equate,fast_mlsirm._core,function,"scores, low, middle, high, method"
pyo3,circle_arc_middle_anchor,fast_mlsirm._core,function,"m_xa, m_va, m_yb, s_yb, m_vb, s_vb"
pyo3,circular_triads,fast_mlsirm._core,function,"mat, n, alternative=""two.sided"", correct=true"
pyo3,cluster_moment_covariance_stat,fast_mlsirm._core,function,"z_rows, model_moments, cluster_id, n_rows, n_moments, n_clusters"
pyo3,composite_linking,fast_mlsirm._core,function,"tables, weights, slopes = None, p = 1.0"
pyo3,cronbach_alpha,fast_mlsirm._core,function,"data, n_persons, n_items"
pyo3,detect_analysis,fast_mlsirm._core,function,"py, x, n_persons, n_items, cluster"
pyo3,dimensionality_residuals,fast_mlsirm._core,function,"py, resid, n_persons, n_items"
pyo3,eapsum_tables,fast_mlsirm._core,function,"alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, prior_mean, prior_sd, q_theta = 21, xi_rule = ""gh"", q_xi = 11, xi_points = 256, xi_seed = 0, device = ""auto"""
pyo3,elo_rating,fast_mlsirm._core,function,"periods, white, black, score, gamma, n, init, kfac"
pyo3,elom_rating,fast_mlsirm._core,function,"periods, players, scores, base, init_ratings, init_games, init_lag, init_places, kfac_mode, kfac_k, kfac_gv, kfac_kv, placing"
pyo3,empirical_reliability,fast_mlsirm._core,function,"theta_eap, theta_sd, n_persons, n_dims, device"
pyo3,equate_neat,fast_mlsirm._core,function,"x_total, x_anchor, y_total, y_anchor, k_x, k_y, k_v, method = ""chained"", w1 = 0.5"
pyo3,equate_neat_linear,fast_mlsirm._core,function,"x_total, x_anchor, y_total, y_anchor, k_x, k_y, method = ""tucker"", anchor_kind = ""internal"", w1 = 0.5"
pyo3,equate_observed_scores,fast_mlsirm._core,function,"x_scores, y_scores, k_x, k_y, method = ""equipercentile"""
pyo3,equate_observed_scores_ext,fast_mlsirm._core,function,"x_scores, y_scores, k_x, k_y, continuization = ""uniform"", smooth_degree_x = None, smooth_degree_y = None, bandwidth_x = None, bandwidth_y = None"
pyo3,factorized_multilevel_moments_stat,fast_mlsirm._core,function,"probs, cluster_weights, trait_weights, space_weights, q_u, q_theta, factor_id, item_values, item_offsets"
pyo3,factorized_trait_moments_stat,fast_mlsirm._core,function,"probs, trait_weights, space_weights, q_theta, factor_id, item_values, item_offsets"
pyo3,feldt_alpha_ci,fast_mlsirm._core,function,"py, alpha, n_persons, n_items, level"
pyo3,fide_rating,fast_mlsirm._core,function,"periods, white, black, score, gamma, n, init, kv0, kv1, kv2"
pyo3,finite_population_achieved_proportion,fast_mlsirm._core,function,"py, design_artifact_sha256, population_size, sample_size, success_count, confidence_level"
pyo3,finite_population_proportion_design,fast_mlsirm._core,function,"py, population_size, confidence_level, margin_of_error, stratum_population_sizes, stratum_expected_proportions, allocation_method"
pyo3,finn_coefficient,fast_mlsirm._core,function,"py, ratings, ns, nr, s_levels, model"
pyo3,fit_2pl,fast_mlsirm._core,function,"y, observed, loading_pattern, n_persons, n_items, n_dims, q = 21, estimate_corr = false, max_iter = 500, tol = 1e-6, node_rule = ""gh"", xi_points = 4000, xi_seed = 0x9E37_79B9_7F4A_7C15"
pyo3,fit_bifactor_grm,fast_mlsirm._core,function,"y, observed, specific_map, n_persons, n_items, n_specific, n_cat, q_general = 21, q_specific = 11, max_iter = 500, tol = 1e-6, n_starts = 1, seed = 0x9E37_79B9_7F4A_7C15, device = ""cpu"""
pyo3,fit_bifactor_grm_fipc,fast_mlsirm._core,function,"y, observed, specific_map, n_persons, n_items, n_specific, n_cat, anchor, fixed_a_general, fixed_a_specific, fixed_threshold, q_general = 21, q_specific = 11, max_iter = 500, tol = 1e-6, newton_iter = 10, ridge = 1e-8, estimate_specific_vars = false"
pyo3,fit_bifactor_grm_multigroup,fast_mlsirm._core,function,"y, observed, group_id, n_groups, specific_map, n_persons, n_items, n_specific, n_cat, anchor = None, q_general = 21, q_specific = 11, max_iter = 500, tol = 1e-6, n_starts = 1, seed = 0x9E37_79B9_7F4A_7C15, estimate_specific_vars = false, device = ""cpu"""
pyo3,fit_cdm,fast_mlsirm._core,function,"y, observed, q_matrix, n_persons, n_items, n_attributes, model = ""dina"", max_iter = 500, tol = 1e-6"
pyo3,fit_crm,fast_mlsirm._core,function,"responses, observed, n_persons, n_items, q_theta = 41, max_iter = 500, tol = 1e-6"
pyo3,fit_facets,fast_mlsirm._core,function,"y, observed, n_persons, n_items, n_raters, n_cat, q_theta = 41, max_iter = 500, tol = 1e-6"
pyo3,fit_gdina,fast_mlsirm._core,function,"y, observed, q_matrix, n_persons, n_items, n_attributes, max_iter = 500, tol = 1e-6"
pyo3,fit_gpcm,fast_mlsirm._core,function,"y, observed, loading_pattern, n_persons, n_items, n_dims, n_cat, q = 21, max_iter = 500, tol = 1e-6, node_rule = ""gh"", xi_points = 4000, xi_seed = 0x9E37_79B9_7F4A_7C15"
pyo3,fit_grm,fast_mlsirm._core,function,"y, observed, loading_pattern, n_persons, n_items, n_dims, n_cat, q = 21, max_iter = 500, tol = 1e-6, node_rule = ""gh"", xi_points = 4000, xi_seed = 0x9E37_79B9_7F4A_7C15"
pyo3,fit_ho_cdm,fast_mlsirm._core,function,"y, observed, q_matrix, n_persons, n_items, n_attributes, model = ""dina"", max_iter = 500, tol = 1e-6"
pyo3,fit_ho_gdina,fast_mlsirm._core,function,"y, observed, q_matrix, n_persons, n_items, n_attributes, max_iter = 500, tol = 1e-6"
pyo3,fit_lltm,fast_mlsirm._core,function,"y, observed, q_design, n_persons, n_items, n_basic, fit_intercept = true, compute_lr = true, max_iter = 500, tol = 1e-6"
pyo3,fit_marginal,fast_mlsirm._core,function,"y, observed, factor_id, n_persons, n_items, n_dims, latent_dim, model, eps_distance, pop_kind = ""single"", pop_id = None, n_pop = 0, q_theta = 21, q_xi = 11, q_u = 15, max_iter = 200, tol = 1e-5, m_steps = 4, lambda_b = 0.25, lambda_alpha = 1.0, mu_alpha = 0.5, lambda_zeta = 1.0, lambda_tau = 1.0, mu_tau = 0.5, device = ""cpu"", xi_rule = ""gh"", xi_points = 256, xi_seed = 0, anchor_fixed = None, anchor_alpha = None, anchor_b = None, anchor_zeta = None, anchor_tau = None, zero_inflation = false, covariate_w = None, covariate_init_delta = 0.0"
pyo3,fit_mhrm,fast_mlsirm._core,function,"y, observed, loading_pattern, n_persons, n_items, n_dims, max_cycles = 2000, burn_in = 200, mh_steps = 5, proposal_sd = 1.0, target_accept = 0.30, tol = 1e-3, seed = 0x9E37_79B9_7F4A_7C15, estimate_se = true, estimate_corr = false, model = ""2pl"", n_cat = 2"
pyo3,fit_mixed_items,fast_mlsirm._core,function,"y, n_persons, n_items, item_models, n_categories, observed = None, latent_dim = 2, q_theta = 21, q_xi = 7, max_iter = 100, tol = 1e-5, n_threads = 0"
pyo3,fit_mixture,fast_mlsirm._core,function,"y, observed, n_persons, n_items, n_classes, model = ""rasch"", n_starts = 1, max_iter = 500, tol = 1e-6, seed = 0x2545F491"
pyo3,fit_mmle_2pl,fast_mlsirm._core,function,"y, observed, n_persons, n_items, max_iter, tol"
pyo3,fit_nominal,fast_mlsirm._core,function,"y, n_persons, n_items, n_cat, observed = None, q_theta = 21, max_iter = 200, tol = 1e-6"
pyo3,fit_nominal_model,fast_mlsirm._core,function,"y, observed, loading_pattern, n_persons, n_items, n_dims, n_cat, q = 21, max_iter = 500, tol = 1e-6, node_rule = ""gh"", xi_points = 4000, xi_seed = 0x9E37_79B9_7F4A_7C15"
pyo3,fit_poly_fipc,fast_mlsirm._core,function,"y, n_persons, n_items, n_cat, anchor, anchor_slope, anchor_cat_params, observed = None, q_theta = 21, max_iter = 200, tol = 1e-6"
pyo3,fit_poly_lsirm,fast_mlsirm._core,function,"y, n_persons, n_items, n_cat, latent_dim, observed = None, model = ""grm"", q_theta = 11, q_xi = 11, max_iter = 60, tol = 1e-5"
pyo3,fit_poly_unidim,fast_mlsirm._core,function,"y, n_persons, n_items, n_cat, observed = None, model = ""grm"", q_theta = 21, max_iter = 80, tol = 1e-6"
pyo3,fit_rasch_cml,fast_mlsirm._core,function,"y, n_persons, n_items, max_iter = 100, tol = 1e-8"
pyo3,fit_rsm,fast_mlsirm._core,function,"y, observed, n_persons, n_items, n_cat, q_theta = 41, max_iter = 500, tol = 1e-6"
pyo3,fit_rt_lognormal,fast_mlsirm._core,function,"times, observed, n_persons, n_items, max_iter = 500, tol = 1e-6, var_floor = 1e-4, sigma_floor = 1e-4, fix_sigma_tau = None"
pyo3,fit_seq_gdina,fast_mlsirm._core,function,"y, observed, q_matrix, n_persons, n_items, n_attributes, max_iter = 500, tol = 1e-6"
pyo3,fit_seq_gdina_qr,fast_mlsirm._core,function,"y, observed, step_q, n_steps, n_persons, n_items, n_attributes, max_iter = 500, tol = 1e-6"
pyo3,fit_speed_accuracy_covariance,fast_mlsirm._core,function,"responses, times, observed, a, b, alpha, beta, n_persons, n_items, q = 21, max_iter = 500, tol = 1e-6, fix_sigma_tau = None"
pyo3,fit_testlet,fast_mlsirm._core,function,"y, observed, testlet_id, n_persons, n_items, n_testlets, model = ""rasch"", max_iter = 500, tol = 1e-6, q_gamma = 21, estimate_sigma = true, init_sigma2 = 0.5"
pyo3,fit_two_tier_grm,fast_mlsirm._core,function,"y, observed, primary_map, specific_map, n_persons, n_items, n_primary, n_specific, n_cat, q_primary = 15, q_specific = 11, max_iter = 500, tol = 1e-6, n_starts = 1, seed = 0x9E37_79B9_7F4A_7C15"
pyo3,fleiss_kappa,fast_mlsirm._core,function,"ratings, ns, nr, k, exact=false"
pyo3,gdina_wald_selection,fast_mlsirm._core,function,"y, observed, q_matrix, n_persons, n_items, n_attributes, alpha = 0.05, max_iter = 500, tol = 1e-6"
pyo3,glb_fa,fast_mlsirm._core,function,"py, corr, p"
pyo3,glb_fa_from_data,fast_mlsirm._core,function,"py, data, n, p"
pyo3,glicko2_rating,fast_mlsirm._core,function,"periods, white, black, score, gamma, init_rating, init_dev, init_vol, tau, rdmax"
pyo3,glicko_rating,fast_mlsirm._core,function,"periods, white, black, score, gamma, init_rating, init_dev, cval, rdmax"
pyo3,gpcm_cell_logprobs,fast_mlsirm._core,function,"base, scores, intercepts"
pyo3,grm_cell_logprobs,fast_mlsirm._core,function,"base, thresholds"
pyo3,gtheory_pi,fast_mlsirm._core,function,"py, x, n_p, n_i, n_i_prime"
pyo3,gtheory_pio,fast_mlsirm._core,function,"py, x, n_p, n_i, n_o, n_prime"
pyo3,guttman_lambdas,fast_mlsirm._core,function,"py, data, n_persons, n_items, n_sample_splits, seed"
pyo3,hanson_brennan,fast_mlsirm._core,function,"py, scores, n_items, reliability, cut, two_parameter"
pyo3,hanson_brennan_from_params,fast_mlsirm._core,function,"py, n_items, lords_k, lower, upper, alpha, beta, cut"
pyo3,icc,fast_mlsirm._core,function,"py, ratings, ns, nr, model, r#type, unit, r0, conf_level"
pyo3,ilsr_pairwise,fast_mlsirm._core,function,"wins, n, alpha=0.0, max_iter=100, tol=1e-8"
pyo3,ilsr_rankings,fast_mlsirm._core,function,"rankings, starts, n, alpha=0.0, max_iter=100, tol=1e-8"
pyo3,ilsr_top1,fast_mlsirm._core,function,"winners, losers, starts, n, alpha=0.0, max_iter=100, tol=1e-8"
pyo3,infit_outfit_stat,fast_mlsirm._core,function,"y, observed, n_persons, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, theta, xi"
pyo3,irt_link,fast_mlsirm._core,function,"a_old, b_old, a_new, b_new, theta, weight, method = ""stocking_lord"""
pyo3,jmle_optimize,fast_mlsirm._core,function,"x0, objective, optimizer, max_iter, learning_rate, tolerance, lbfgs_history"
pyo3,jmle_optimize_adam,fast_mlsirm._core,function,"x0, objective, learning_rate, max_iter, tolerance"
pyo3,jmle_optimize_lbfgs,fast_mlsirm._core,function,"x0, objective, max_iter, tolerance, history"
pyo3,kendall_u,fast_mlsirm._core,function,"mat, n, correct=true"
pyo3,kripp_alpha,fast_mlsirm._core,function,"py, ratings, nraters, nsubjects, method"
pyo3,ksirt_occ,fast_mlsirm._core,function,"x, n_persons, n_items, kernel = ""gaussian"", nevalpoints = 51, bandwidth = None"
pyo3,lee_classification,fast_mlsirm._core,function,"py, probs, n_points, n_items, weights, cutscores"
pyo3,leniency_residuals_stat,fast_mlsirm._core,function,"y, observed, prob, n_persons"
pyo3,light_kappa,fast_mlsirm._core,function,"ratings, ns, nr"
pyo3,link_fixed_item_parameters,fast_mlsirm._core,function,"py, source_theta, source_alpha, source_b, target_alpha, target_b, anchors, factors"
pyo3,livingston_correlation,fast_mlsirm._core,function,"x, y, cut_x, cut_y"
pyo3,livingston_k2,fast_mlsirm._core,function,"py, scores, cut, reliability, n_lengths"
pyo3,livingston_lewis,fast_mlsirm._core,function,"py, scores, reliability, min_score, max_score, cut"
pyo3,logistic_dif,fast_mlsirm._core,function,"y, group, n_persons, n_items, exclude_studied_item = false, fdr_q = 0.05, max_iter = 50"
pyo3,logistic_dif_purified,fast_mlsirm._core,function,"y, group, n_persons, n_items, exclude_studied_item = false, fdr_q = 0.05, max_iter = 50, max_rounds = 3, min_anchor_items = 4"
pyo3,loglinear_smooth,fast_mlsirm._core,function,"counts, degree = 6"
pyo3,lsr_pairwise,fast_mlsirm._core,function,"wins, n, alpha=0.0"
pyo3,lsr_rankings,fast_mlsirm._core,function,"rankings, starts, n, alpha=0.0"
pyo3,lsr_top1,fast_mlsirm._core,function,"winners, losers, starts, n, alpha=0.0"
pyo3,m2_cmle_rasch_stat,fast_mlsirm._core,function,"y, observed, n_persons, item_easiness"
pyo3,m2_stat,fast_mlsirm._core,function,"y, observed, n_persons, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, prior_mean, prior_sd, q_theta = 21, xi_rule = ""gh"", q_xi = 11, xi_points = 256, xi_seed = 0"
pyo3,m2_structured_stat,fast_mlsirm._core,function,"y, observed, n_persons, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, prior_mean, prior_sd, q_theta = 21, xi_rule = ""gh"", q_xi = 11, xi_points = 256, xi_seed = 0, fixed_items = None, estimate_population = false, tau_fixed = false"
pyo3,mantel_haenszel_dif,fast_mlsirm._core,function,"y, group, n_persons, n_items, exclude_studied_item = false, fdr_q = 0.05"
pyo3,mantel_haenszel_dif_purified,fast_mlsirm._core,function,"y, group, n_persons, n_items, exclude_studied_item = false, fdr_q = 0.05, max_rounds = 3, min_anchor_items = 4"
pyo3,maxwell_re,fast_mlsirm._core,function,"py, ratings, ns, nr"
pyo3,mean_pairwise_cor,fast_mlsirm._core,function,"py, ratings, ns, nr, fisher"
pyo3,mean_pairwise_rho,fast_mlsirm._core,function,"py, ratings, ns, nr, fisher"
pyo3,metrics_rating,fast_mlsirm._core,function,"act, pred, nr, np, cap_lo, cap_hi, scale"
pyo3,minres_fa,fast_mlsirm._core,function,"py, corr, p, n_factors"
pyo3,minres_fa_from_data,fast_mlsirm._core,function,"py, data, n, p, n_factors"
pyo3,mokken_aisp,fast_mlsirm._core,function,"x, n_persons, n_items, c = 0.3, alpha = 0.05"
pyo3,mokken_coef_h,fast_mlsirm._core,function,"x, n_persons, n_items"
pyo3,n_cohen_kappa,fast_mlsirm._core,function,"py, rate1, rate2, k1, k0, alpha, power, twosided"
pyo3,neg_loglik_and_grad,fast_mlsirm._core,function,"y, mask, factor_id, theta, alpha, b, xi, zeta, tau, model, eps_distance, lambda_theta, lambda_xi, lambda_zeta, lambda_b, lambda_alpha, lambda_tau, mu_alpha, mu_tau, device = ""cpu"""
pyo3,nominal_weights_mean_equate,fast_mlsirm._core,function,"x_total, x_anchor, y_total, y_anchor, k_x, k_y, k_v, w1 = 0.5"
pyo3,oakes_standard_errors,fast_mlsirm._core,function,"y, observed, factor_id, n_persons, n_items, n_dims, latent_dim, model, eps_distance, alpha, b, zeta, tau, pop_kind = ""single"", pop_id = None, n_pop = 0, mu = None, sigma = None, sigma_u = 0.0, q_theta = 21, q_xi = 11, q_u = 15, xi_rule = ""gh"", xi_points = 256, xi_seed = 0, lambda_b = 0.25, lambda_alpha = 1.0, mu_alpha = 0.5, lambda_zeta = 1.0, lambda_tau = 1.0, mu_tau = 0.5, h = 1e-5"
pyo3,observed_information,fast_mlsirm._core,function,"n, step, base, diag_plus, diag_minus, off_pp, off_pm, off_mp, off_mm"
pyo3,omega_total_1f,fast_mlsirm._core,function,"py, corr, p"
pyo3,omega_total_1f_from_data,fast_mlsirm._core,function,"py, data, n, p"
pyo3,parallel_analysis,fast_mlsirm._core,function,"py, data, n_persons, n_items, n_iterations, centile, seed"
pyo3,person_fit_resampling,fast_mlsirm._core,function,"y, observed, n_persons, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, theta, xi, prior_mean = None, n_replicates = 200, seed = 1"
pyo3,person_fit_stat,fast_mlsirm._core,function,"y, observed, n_persons, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, theta, xi, prior_mean = None, flag_threshold = -1.645"
pyo3,phi_lambda,fast_mlsirm._core,function,"py, x, n_p, n_i, lambda, n_i_prime"
pyo3,plausible_values,fast_mlsirm._core,function,"y, observed, n_persons, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, prior_mean, prior_sd, q_theta = 21, xi_rule = ""gh"", q_xi = 11, xi_points = 256, xi_seed = 0, n_draws = 5, seed = 1, device = ""auto"""
pyo3,poly_cat_simulate,fast_mlsirm._core,function,"true_theta, slope, cat_params, n_items, n_cat, model = ""grm"", q_theta = 21, se_threshold = 0.3, min_items = 5, max_items = 30, adaptive = true, seed = 0"
pyo3,poly_dif,fast_mlsirm._core,function,"y, group_id, n_groups, n_persons, n_items, n_cat, observed = None, model = ""gpcm"", studied_items = None, q_theta = 21, max_iter = 200, tol = 1e-5, fdr_q = 0.05"
pyo3,poly_information_curves,fast_mlsirm._core,function,"theta, slope, cat_params, n_items, n_cat, model = ""grm"""
pyo3,poly_item_fit_sx2,fast_mlsirm._core,function,"y, n_persons, n_items, n_cat, slope, cat_params, observed = None, model = ""grm"", q_theta = 21, min_expected = 1.0"
pyo3,poly_local_dependence,fast_mlsirm._core,function,"y, n_persons, n_items, n_cat, slope, cat_params, observed = None, model = ""grm"", q_theta = 21"
pyo3,poly_m2,fast_mlsirm._core,function,"y, n_persons, n_items, n_cat, slope, cat_params, observed = None, model = ""grm"", q_theta = 21"
pyo3,poly_person_fit,fast_mlsirm._core,function,"y, n_persons, n_items, n_cat, slope, cat_params, observed = None, model = ""grm"", q_theta = 21, prior_mean = 0.0, prior_sd = 1.0, flag_threshold = -1.645"
pyo3,polytomous_predictions,fast_mlsirm._core,function,"theta, slope, cat_params, n_items, n_cat, model"
pyo3,predict_rating_multi,fast_mlsirm._core,function,"ratings, games, players, nr, np, tng, trat, placing"
pyo3,predict_rating_two,fast_mlsirm._core,function,"ratings, deviations, games, white, black, gamma, tng, trat_rating, trat_deviation, thresh"
pyo3,projected_m2,fast_mlsirm._core,function,"residual, delta, xi, n"
pyo3,py_a_stratified,fast_mlsirm._core,function,"py, a, b, c, n_strata, test_length, n_simulees, seed, q_theta"
pyo3,py_breslow_day_dif,fast_mlsirm._core,function,"py, y, group, n_persons, n_items, exclude_studied_item, fdr_q"
pyo3,py_ccat_select,fast_mlsirm._core,function,"py, a, b, c, groups, targets, administered, theta0"
pyo3,py_ci_classify,fast_mlsirm._core,function,"py, a, b, c, responses, theta_cut, z_crit"
pyo3,py_delta_plot,fast_mlsirm._core,function,"py, responses, group, n_persons, n_items, extreme_kind, extreme_a, extreme_b, threshold_kind, threshold_value, purify, max_iter"
pyo3,py_dimtest,fast_mlsirm._core,function,"py, x, n_persons, n_items, at1, at2"
pyo3,py_eb_mh_dif,fast_mlsirm._core,function,"py, mh, se"
pyo3,py_epv_select,fast_mlsirm._core,function,"py, a, b, c, administered, mu, sig2"
pyo3,py_flexilevel_administer,fast_mlsirm._core,function,"py, responses, n_persons, n_items"
pyo3,py_flexilevel_score_distribution,fast_mlsirm._core,function,"py, p"
pyo3,py_gbt,fast_mlsirm._core,function,"py, matches, match_probs"
pyo3,py_gmh_dif,fast_mlsirm._core,function,"py, y, group, n_persons, n_items"
pyo3,py_hofstee,fast_mlsirm._core,function,"py, scores, min_cut, max_cut, min_fail, max_fail"
pyo3,py_k_index,fast_mlsirm._core,function,"py, responses, n_persons, n_items, copier, source"
pyo3,py_k_variants,fast_mlsirm._core,function,"py, responses, n_persons, n_items, copier, source"
pyo3,py_kl_information,fast_mlsirm._core,function,"py, a, b, c, theta0, delta"
pyo3,py_kl_select,fast_mlsirm._core,function,"py, a, b, c, administered, theta0, n_administered, r"
pyo3,py_mantel_smd_dif,fast_mlsirm._core,function,"py, y, group, n_persons, n_items"
pyo3,py_owen_cat,fast_mlsirm._core,function,"a, b, c, responses, mu0, sig2_0, test_length, sig2_stop=None"
pyo3,py_owen_update,fast_mlsirm._core,function,"a, b, c, correct, mu, sig2"
pyo3,py_person_fit_np,fast_mlsirm._core,function,"py, x, n_persons, n_items"
pyo3,py_pyramidal_administer,fast_mlsirm._core,function,"b, n_stages, u, b_next=None"
pyo3,py_sprt_classify,fast_mlsirm._core,function,"py, a, b, c, responses, theta_cut, delta, alpha, beta"
pyo3,py_stradaptive_administer,fast_mlsirm._core,function,"py, stratum, difficulty, responses, entry_stratum, chance, min_items, max_items"
pyo3,py_sympson_hetter,fast_mlsirm._core,function,"py, a, b, c, r_max, test_length, n_simulees, max_iter, tol, seed, q_theta"
pyo3,py_two_stage_route,fast_mlsirm._core,function,"x1, m1, a1, b1, b_meas, c"
pyo3,py_two_stage_score,fast_mlsirm._core,function,"py, x1, m1, a1, b1, x2, m2, administered, a_meas, b_meas, c"
pyo3,py_wollack_omega,fast_mlsirm._core,function,"py, copier, source, probs, n_options"
pyo3,raju_area,fast_mlsirm._core,function,"a_ref, b_ref, se_a_ref, se_b_ref, cov_ab_ref, a_foc, b_foc, se_a_foc, se_b_foc, cov_ab_foc, guess = None, signed = false, alpha = 0.05"
pyo3,rank_centrality,fast_mlsirm._core,function,"wins, n, alpha=0.0"
pyo3,rater_bias,fast_mlsirm._core,function,"py, table, c"
pyo3,residual_interaction_map,fast_mlsirm._core,function,"py, observed, expected, axis_count"
pyo3,residual_item_fit,fast_mlsirm._core,function,"y, observed, n_persons, alpha, b, zeta, tau, factor_id, model, n_dims, latent_dim, eps_distance, theta, xi, n_bins = 10"
pyo3,robinson_a,fast_mlsirm._core,function,"py, ratings, ns, nr"
pyo3,rt_person_fit,fast_mlsirm._core,function,"times, observed, n_persons, n_items, alpha, beta, alpha_level = 0.05, z_fast = 1.645"
